水体要素编号,多边形编号,环编号,点序号,名称,水体类型,OSM编号,经度,纬度,x_m,y_m
WS094,1,1,392,未记录,水库,1536111712,109.3120935,22.9470726,8328.59315367604,-6803.775917495749
WS094,1,1,393,未记录,水库,1536111712,109.3120328,22.9469608,8322.370425911795,-6816.157111006
WS094,1,1,394,未记录,水库,1536111712,109.3120328,22.9468141,8322.370425911795,-6832.4032745833565
WS094,1,1,395,未记录,水库,1536111712,109.3120556,22.9467233,8324.707793176849,-6842.45884140598
WS094,1,1,396,未记录,水库,1536111712,109.3120707,22.9466325,8326.255786410986,-6852.51440822821
WS094,1,1,397,未记录,水库,1536111712,109.3120252,22.9465137,8321.591303489624,-6865.670810634469
WS094,1,1,398,未记录,水库,1536111712,109.3119494,22.9464508,8313.820582494154,-6872.636616285601
WS094,1,1,399,未记录,水库,1536111712,109.3118811,22.9463949,8306.818732307738,-6878.827213040727
WS094,1,1,400,未记录,水库,1536111712,109.3118507,22.9463111,8303.702242620513,-6888.107570967343
WS094,1,1,401,未记录,水库,1536111712,109.3118963,22.9462063,8308.376977152078,-6899.713555581588
WS094,1,1,402,未记录,水库,1536111712,109.3119645,22.9461295,8315.368575726834,-6908.218704611804
WS094,1,1,403,未记录,水库,1536111712,109.3120859,22.9460596,8327.81403125387,-6915.959719158944
WS094,1,1,404,未记录,水库,1536111712,109.312177,22.9460316,8337.153248705343,-6919.060554742971
WS094,1,1,405,未记录,水库,1536111712,109.3123059,22.9460177,8350.367575042887,-6920.599898122449
WS094,1,1,406,未记录,水库,1536111712,109.3124121,22.9460037,8361.254785727038,-6922.150315914463
WS094,1,1,407,未记录,水库,1536111712,109.3125183,22.9459758,8372.141996409733,-6925.240077085561
WS094,1,1,408,未记录,水库,1536111712,109.3126094,22.9459548,8381.481213861205,-6927.565703773582
WS094,1,1,409,未记录,水库,1536111712,109.3126928,22.9459129,8390.031057278844,-6932.205882736694
WS094,1,1,410,未记录,水库,1536111712,109.3127839,22.945871,8399.370274730316,-6936.846061699805
WS094,1,1,411,未记录,水库,1536111712,109.3129053,22.9458291,8411.81573025735,-6941.486240662917
WS094,1,1,412,未记录,水库,1536111712,109.3130039,22.9458081,8421.923818519332,-6943.811867350938
WS094,1,1,413,未记录,水库,1536111712,109.3130494,22.9457243,8426.588301439237,-6953.0922252775545
WS094,1,1,414,未记录,水库,1536111712,109.3129508,22.9457382,8416.480213177256,-6951.5528818980765
WS094,1,1,415,未记录,水库,1536111712,109.3128218,22.9457592,8403.25563522805,-6949.227255210057
WS094,1,1,416,未记录,水库,1536111712,109.3126701,22.9457871,8387.70394162545,-6946.137494038958
WS094,1,1,417,未记录,水库,1536111712,109.3125032,22.9458011,8370.594003177053,-6944.587076246944
WS094,1,1,418,未记录,水库,1536111712,109.3123666,22.9458011,8356.590302807133,-6944.587076246944
WS094,1,1,419,未记录,水库,1536111712,109.3122377,22.9458011,8343.37597646813,-6944.587076246944
WS094,1,1,420,未记录,水库,1536111712,109.3120935,22.9457941,8328.59315367604,-6945.362285142951
WS094,1,1,421,未记录,水库,1536111712,109.3119494,22.9457592,8313.820582494154,-6949.227255210057
WS094,1,1,422,未记录,水库,1536111712,109.3118432,22.9456893,8302.933371810004,-6956.968269757195
WS094,1,1,423,未记录,水库,1536111712,109.3117901,22.9456195,8297.489766467928,-6964.698209891799
WS094,1,1,424,未记录,水库,1536111712,109.3117218,22.9455286,8290.487916282967,-6974.764851126959
WS094,1,1,425,未记录,水库,1536111712,109.3116687,22.9454099,8285.044310940892,-6987.9101791202875
WS094,1,1,426,未记录,水库,1536111712,109.3116611,22.9453191,8284.26518851872,-6997.965745942911
WS094,1,1,427,未记录,水库,1536111712,109.3116687,22.9452003,8285.044310940892,-7011.122148349169
WS094,1,1,428,未记录,水库,1536111712,109.3116687,22.9451025,8285.044310940892,-7021.9529240674065
WS094,1,1,429,未记录,水库,1536111712,109.3117749,22.9447182,8295.931521625043,-7064.511892457672
WS094,1,1,430,未记录,水库,1536111712,109.3117339,22.9444866,8291.72836119057,-7090.160232502294
WS094,1,1,431,未记录,水库,1536111712,109.3111278,22.9445512,8229.593348051603,-7083.006161833723
WS095,1,1,1,六蓝水库,水库,7169504,109.2454344,22.967778,1494.9616500623683,-4510.774449613741
WS095,1,1,2,六蓝水库,水库,7169504,109.2452842,22.9682818,1479.563730621579,-4454.981557927499
WS095,1,1,3,六蓝水库,水库,7169504,109.2476231,22.9691313,1719.338655932396,-4360.904421191763
WS095,1,1,4,六蓝水库,水库,7169504,109.2486101,22.9693289,1820.522054658621,-4339.021381499061
WS095,1,1,5,六蓝水库,水库,7169504,109.2495972,22.9693486,1921.7157049965076,-4336.8397221775485
WS095,1,1,6,六蓝水库,水库,7169504,109.2500263,22.9691708,1965.7053669966783,-4356.530028135808
WS095,1,1,7,六蓝水库,水库,7169504,109.251464,22.9683015,2113.092775658389,-4452.7998986059865
WS095,1,1,8,六蓝水库,水库,7169504,109.2517,22.9679459,2137.2865771777547,-4492.180510522506
WS095,1,1,9,六蓝水库,水库,7169504,109.2521721,22.9667013,2185.68443182669,-4630.012652230716
WS095,1,1,10,六蓝水库,水库,7169504,109.2520863,22.965832,2176.8885497495703,-4726.282522700896
WS095,1,1,11,六蓝水库,水库,7169504,109.2512494,22.9642712,2091.09281885393,-4899.131957682601
WS095,1,1,12,六蓝水库,水库,7169504,109.2512494,22.9634018,2091.09281885393,-4995.412902565316
WS095,1,1,13,六蓝水库,水库,7169504,109.2516357,22.9631648,2130.694791424289,-5021.659260901042
WS095,1,1,14,六蓝水库,水库,7169504,109.2521077,22.9632833,2179.0823944630197,-5008.536081733178
WS095,1,1,15,六蓝水库,水库,7169504,109.2533094,22.9641329,2302.2760016068223,-4914.447870584906
WS095,1,1,16,六蓝水库,水库,7169504,109.2536098,22.9644687,2333.0718404898575,-4877.259992402435
WS095,1,1,17,六蓝水库,水库,7169504,109.2539316,22.9651997,2366.0615240863417,-4796.3060348349545
WS095,1,1,18,六蓝水库,水库,7169504,109.2543179,22.9655159,2405.663496658158,-4761.2887415614605
WS095,1,1,19,六蓝水库,水库,7169504,109.2552406,22.9653183,2500.2551096309176,-4783.171781254162
WS095,1,1,20,六蓝水库,水库,7169504,109.2556912,22.9651405,2546.4488679561987,-4802.862087212422
WS095,1,1,21,六蓝水库,水库,7169504,109.2556912,22.9647453,2546.4488679561987,-4846.628166597825
WS095,1,1,22,六蓝水库,水库,7169504,109.2554981,22.9643699,2526.653007475393,-4888.201512248786
WS095,1,1,23,六蓝水库,水库,7169504,109.2542321,22.9642514,2396.8676145795816,-4901.324691417042
WS095,1,1,24,六蓝水库,水库,7169504,109.2538673,22.9640341,2359.469738332876,-4925.389390431256
WS095,1,1,25,六蓝水库,水库,7169504,109.252966,22.9628882,2267.071970073566,-5052.2910867060455
WS095,1,1,26,六蓝水库,水库,7169504,109.2529446,22.962493,2264.878125360117,-5096.057166091448
WS095,1,1,27,六蓝水库,水库,7169504,109.2533523,22.9615644,2306.673942645382,-5198.894163351631
WS095,1,1,28,六蓝水库,水库,7169504,109.2539746,22.9604382,2370.469716736563,-5323.614200304907
WS095,1,1,29,六蓝水库,水库,7169504,109.2543393,22.9601616,2407.8573413716067,-5354.2460261095175
WS095,1,1,30,六蓝水库,水库,7169504,109.2550474,22.9607346,2480.448997539907,-5290.789640765855
WS095,1,1,31,六蓝水库,水库,7169504,109.2554766,22.9608729,2524.4489111502826,-5275.47372786355
WS095,1,1,32,六蓝水库,水库,7169504,109.2563993,22.9608136,2619.040524124499,-5282.040854653553
WS095,1,1,33,六蓝水库,水库,7169504,109.2557985,22.9597072,2557.4488463584285,-5404.568157872388
WS095,1,1,34,六蓝水库,水库,7169504,109.2554981,22.9594306,2526.653007475393,-5435.199983676998
WS095,1,1,35,六蓝水库,水库,7169504,109.2550904,22.9592528,2484.857190190128,-5454.890289635257
WS095,1,1,36,六蓝水库,水库,7169504,109.25376,22.9589761,2348.469759930647,-5485.5331898527975
WS095,1,1,37,六蓝水库,水库,7169504,109.2546827,22.957929,2443.061372904863,-5601.4933662812355
WS095,1,1,38,六蓝水库,水库,7169504,109.25479,22.9575141,2454.061351307093,-5647.441104988151
WS095,1,1,39,六蓝水库,水库,7169504,109.254511,22.9572177,2425.4593571375067,-5680.265664527204
WS095,1,1,40,六蓝水库,水库,7169504,109.2536742,22.9570794,2339.6738778535278,-5695.581577429509
WS095,1,1,41,六蓝水库,水库,7169504,109.2530948,22.9567929,2280.276044800906,-5727.309770101537
WS095,1,1,42,六蓝水库,水库,7169504,109.252891,22.9564372,2259.3832619641043,-5766.701456430986
WS095,1,1,43,六蓝水库,水库,7169504,109.2529016,22.9559038,2260.4699327098956,-5825.772374305764
WS095,1,1,44,六蓝水库,水库,7169504,109.2532772,22.955064,2298.9749829242587,-5918.775292999942
WS095,1,1,45,六蓝水库,水库,7169504,109.2535454,22.9546096,2326.469803124731,-5969.097424762812
WS095,1,1,46,六蓝水库,水库,7169504,109.254055,22.9542737,2378.712011829125,-6006.296377357819
WS095,1,1,47,六蓝水库,水库,7169504,109.2543125,22.9545997,2405.1099096736007,-5970.19379163023
WS095,1,1,48,六蓝水库,水库,7169504,109.2544091,22.9541058,2415.012965719834,-6024.890316449055
WS095,1,1,49,六蓝水库,水库,7169504,109.2550474,22.9541453,2480.448997539907,-6020.5159233931
WS095,1,1,50,六蓝水库,水库,7169504,109.2557019,22.9541255,2547.5457903136517,-6022.708657127542
WS095,1,1,51,六蓝水库,水库,7169504,109.2558414,22.954333,2561.846787396988,-5999.729250567816
WS095,1,1,52,六蓝水库,水库,7169504,109.2554981,22.9546096,2526.653007475393,-5969.097424762812
WS095,1,1,53,六蓝水库,水库,7169504,109.2553693,22.954985,2513.448932748053,-5927.524079111851
WS095,1,1,54,六蓝水库,水库,7169504,109.2555195,22.9554394,2528.846852190299,-5877.201947348981
WS095,1,1,55,六蓝水库,水库,7169504,109.2560989,22.9560717,2588.2446852414637,-5807.1784352149225
WS095,1,1,56,六蓝水库,水库,7169504,109.2564851,22.9563286,2627.836406203075,-5778.728268731825
WS095,1,1,57,六蓝水库,水库,7169504,109.257279,22.9556963,2709.2239444484944,-5848.751780865883
WS095,1,1,58,六蓝水库,水库,7169504,109.2581803,22.9558346,2801.621712709262,-5833.435867963578
WS095,1,1,59,六蓝水库,水库,7169504,109.2591244,22.9557358,2898.407170396927,-5844.377387809929
WS095,1,1,60,六蓝水库,水库,7169504,109.2600471,22.9554592,2992.998783369687,-5875.0092136145395
WS095,1,1,61,六蓝水库,水库,7169504,109.2608196,22.9549455,3072.192476903114,-5931.898472167805
WS095,1,1,62,六蓝水库,水库,7169504,109.2612702,22.954906,3118.3862352269384,-5936.27286522376
WS095,1,1,63,六蓝水库,水库,7169504,109.2617208,22.9549455,3164.57999355222,-5931.898472167805
WS095,1,1,64,六蓝水库,水库,7169504,109.2620641,22.9552616,3199.773773473815,-5896.892253307241
WS095,1,1,65,六蓝水库,水库,7169504,109.2619568,22.9556568,3188.773795070128,-5853.126173921838
WS095,1,1,66,六蓝水库,水库,7169504,109.2616779,22.9560124,3160.1820525122034,-5813.745562005319
WS095,1,1,67,六蓝水库,水库,7169504,109.2619139,22.9563878,3184.3758540315685,-5772.172216353964
WS095,1,1,68,六蓝水库,水库,7169504,109.2625147,22.9557753,3245.9675317976394,-5840.002994753974
WS095,1,1,69,六蓝水库,水库,7169504,109.2627722,22.9553802,3272.365429642115,-5883.757999726448
WS095,1,1,70,六蓝水库,水库,7169504,109.2632657,22.9553011,3322.9571290059557,-5892.517860251286
WS095,1,1,71,六蓝水库,水库,7169504,109.2638665,22.9559729,3384.5488067720266,-5818.119955061273
WS095,1,1,72,六蓝水库,水库,7169504,109.2636412,22.9545503,3361.4519276086576,-5975.664551553209
WS095,1,1,73,六蓝水库,水库,7169504,109.2639899,22.9538292,3397.1992945148095,-6055.522142253665
WS095,1,1,74,六蓝水库,水库,7169504,109.2638504,22.9534043,3382.898297430016,-6102.577322240927
WS095,1,1,75,六蓝水库,水库,7169504,109.2640811,22.9531277,3406.5487635764857,-6133.209148045537
WS095,1,1,76,六蓝水库,水库,7169504,109.2639524,22.9528313,3393.35494045935,-6166.03370758459
WS095,1,1,77,六蓝水库,水库,7169504,109.2645103,22.9520706,3450.5486771868614,-6250.27676575393
WS095,1,1,78,六蓝水库,水库,7169504,109.2647678,22.9519422,3476.946575031337,-6264.496311788817
WS095,1,1,79,六蓝水库,水库,7169504,109.2648965,22.9523966,3490.1403981484727,-6214.174180025947
WS095,1,1,80,六蓝水库,水库,7169504,109.2647034,22.9530684,3470.344537667667,-6139.776274835934
WS095,1,1,81,六蓝水库,水库,7169504,109.2646819,22.9534636,3468.140441342556,-6096.010195450531
WS095,1,1,82,六蓝水库,水库,7169504,109.2650574,22.9537105,3506.6352399467146,-6068.6674702473865
WS095,1,1,83,六蓝水库,水库,7169504,109.2650521,22.9540761,3506.091904573819,-6028.179417050521
WS095,1,1,84,六蓝水库,水库,7169504,109.2647463,22.9541947,3474.7424787062264,-6015.045163470121
WS095,1,1,85,六蓝水库,水库,7169504,109.2642635,22.954738,3425.2477016998387,-5954.877878727925
WS095,1,1,86,六蓝水库,水库,7169504,109.2651755,22.9545898,3518.742392316602,-5971.290158497254
WS095,1,1,87,六蓝水库,水库,7169504,109.2655617,22.9547677,3558.3341132782134,-5951.588778126065
WS095,1,1,88,六蓝水库,水库,7169504,109.2657548,22.9551431,3578.129973757562,-5910.015432475104
WS095,1,1,89,六蓝水库,水库,7169504,109.2659372,22.9556765,3596.828911880915,-5850.944514600325
WS095,1,1,90,六蓝水库,水库,7169504,109.2661142,22.9557556,3614.974263021167,-5842.184654075487
WS095,1,1,91,六蓝水库,水库,7169504,109.2664575,22.9556469,3650.168042942762,-5854.222540788862
WS095,1,1,92,六蓝水库,水库,7169504,109.2667901,22.955726,3684.264900506904,-5845.462680264417
WS095,1,1,93,六蓝水库,水库,7169504,109.2671978,22.9566349,3726.060717793626,-5744.8073423253545
WS095,1,1,94,六蓝水库,水库,7169504,109.2679167,22.957198,3799.7595479295833,-5682.447323848716
WS095,1,1,95,六蓝水库,水库,7169504,109.2678845,22.9574548,3796.45852924702,-5654.008231778548
WS095,1,1,96,六蓝水库,水库,7169504,109.2680561,22.9578994,3814.050293402715,-5604.771392470166
WS095,1,1,97,六蓝水库,水库,7169504,109.2683995,22.9575635,3849.2543249359715,-5641.970345065172
WS095,1,1,98,六蓝水库,水库,7169504,109.2685175,22.9573165,3861.351225695654,-5669.324144680853
WS095,1,1,99,六蓝水库,水库,7169504,109.2688393,22.9568818,3894.3409092921383,-5717.46461712221
WS095,1,1,100,六蓝水库,水库,7169504,109.2682814,22.9570597,3837.147172566084,-5697.763236751415
WS095,1,1,101,六蓝水库,水库,7169504,109.2675197,22.9566151,3759.0606530003147,-5747.000076059797
WS095,1,1,102,六蓝水库,水库,7169504,109.2671335,22.9559433,3719.4689320401603,-5821.39798124981
WS095,1,1,103,六蓝水库,水库,7169504,109.266876,22.9555185,3693.071034195684,-5868.442086824143
WS095,1,1,104,六蓝水库,水库,7169504,109.2668223,22.9551431,3687.5659191894674,-5910.015432475104
WS095,1,1,105,六蓝水库,水库,7169504,109.2665058,22.954985,3655.1195709658787,-5927.524079111851
WS095,1,1,106,六蓝水库,水库,7169504,109.2662806,22.9547676,3632.032943414171,-5951.599852538995
WS095,1,1,107,六蓝水库,水库,7169504,109.2661679,22.9541552,3620.479378027384,-6019.419556526076
WS095,1,1,108,六蓝水库,水库,7169504,109.2657655,22.9541947,3579.226896115015,-6015.045163470121
WS095,1,1,109,六蓝水库,水库,7169504,109.2656958,22.9536316,3572.081523378449,-6077.405181946367
WS095,1,1,110,六蓝水库,水库,7169504,109.266066,22.9526041,3610.0329866082548,-6191.194773466222
WS095,1,1,111,六蓝水库,水库,7169504,109.2655939,22.9522978,3561.63513195932,-6225.115699872298
WS095,1,1,112,六蓝水库,水库,7169504,109.2654115,22.9520014,3542.936193835967,-6257.940259411351
WS095,1,1,113,六蓝水库,水库,7169504,109.2654973,22.9516063,3551.732075914543,-6301.695264383824
WS095,1,1,114,六蓝水库,水库,7169504,109.2657548,22.9512704,3578.129973757562,-6338.894216979224
WS095,1,1,115,六蓝水库,水库,7169504,109.2662269,22.9511123,3626.527828407954,-6356.402863615971
WS095,1,1,116,六蓝水库,水库,7169504,109.2671496,22.9514087,3721.1194413807134,-6323.5783040765255
WS095,1,1,117,六蓝水库,水库,7169504,109.2675144,22.9511518,3758.517317627419,-6352.028470559623
WS095,1,1,118,六蓝水库,水库,7169504,109.2673856,22.9506381,3745.313242900079,-6408.917729113283
WS095,1,1,119,六蓝水库,水库,7169504,109.2681152,22.9511716,3820.1089953934893,-6349.835736825575
WS095,1,1,120,六蓝水库,水库,7169504,109.2685443,22.9513691,3864.0986573936602,-6327.963771545409
WS095,1,1,121,六蓝水库,水库,7169504,109.2690378,22.9513889,3914.6903567575014,-6325.771037810968
WS095,1,1,122,六蓝水库,水库,7169504,109.2694885,22.9513099,3960.89436669153,-6334.5198239232695
WS095,1,1,123,六蓝水库,水库,7169504,109.2696816,22.9509344,3980.690227172336,-6376.104243986767
WS095,1,1,124,六蓝水库,水库,7169504,109.2688233,22.9508357,3892.7006515617895,-6387.034689420581
WS095,1,1,125,六蓝水库,水库,7169504,109.2686516,22.9504602,3875.09863579589,-6428.619109484472
WS095,1,1,126,六蓝水库,水库,7169504,109.2690593,22.9502034,3916.894453081155,-6457.058201554641
WS095,1,1,127,六蓝水库,水库,7169504,109.2695314,22.9500453,3965.2923077315468,-6474.566848191387
WS095,1,1,128,六蓝水库,水库,7169504,109.2700034,22.9500255,4013.6799107688203,-6476.7595819258295
WS095,1,1,129,六蓝水库,水库,7169504,109.270218,22.9496699,4035.6798675747364,-6516.140193842349
WS095,1,1,130,六蓝水库,水库,7169504,109.2698103,22.9494723,3993.8840502894714,-6538.02323353505
WS095,1,1,131,六蓝水库,水库,7169504,109.2693812,22.9495118,3949.894388289301,-6533.648840479096
WS095,1,1,132,六蓝水库,水库,7169504,109.2686945,22.9499662,3879.4965768344496,-6483.326708716226
WS095,1,1,133,六蓝水库,水库,7169504,109.2682654,22.9498675,3835.5069148357356,-6494.257154149647
WS095,1,1,134,六蓝水库,水库,7169504,109.2683512,22.9494723,3844.302796912855,-6538.02323353505
WS095,1,1,135,六蓝水库,水库,7169504,109.2686731,22.9491561,3877.3027321210006,-6573.040526808544
WS095,1,1,136,六蓝水库,水库,7169504,109.2688018,22.9483262,3890.496555238136,-6664.947078635305
WS095,1,1,137,六蓝水库,水库,7169504,109.2689949,22.9478915,3910.292415717485,-6713.087551076662
WS095,1,1,138,六蓝水库,水库,7169504,109.2692953,22.9475556,3941.08825460052,-6750.2865036716685
WS095,1,1,139,六蓝水库,水库,7169504,109.2696601,22.9473185,3978.4861308472255,-6776.543936420325
WS095,1,1,140,六蓝水库,水库,7169504,109.2701322,22.9473382,4026.8839854976172,-6774.362277098812
WS095,1,1,141,六蓝水库,水库,7169504,109.271248,22.9479706,4141.2714589511825,-6704.327690551824
WS095,1,1,142,六蓝水库,水库,7169504,109.2721707,22.9479706,4235.863071925399,-6704.327690551824
WS095,1,1,143,六蓝水库,水库,7169504,109.2729861,22.9475161,4319.454706495929,-6754.660896727623
WS095,1,1,144,六蓝水库,水库,7169504,109.2734367,22.9476742,4365.64846482121,-6737.152250090876
WS095,1,1,145,六蓝水库,水库,7169504,109.2744023,22.9491364,4464.638018833986,-6575.222186130057
WS095,1,1,146,六蓝水库,水库,7169504,109.2746598,22.9487609,4491.035916677005,-6616.806606193947
WS095,1,1,147,六蓝水库,水库,7169504,109.2747241,22.9483262,4497.627702430471,-6664.947078635305
WS095,1,1,148,六蓝水库,水库,7169504,109.2745739,22.9475161,4482.2297829882245,-6754.660896727623
WS095,1,1,149,六蓝水库,水库,7169504,109.2745954,22.9470814,4484.433879313335,-6802.801369169374
WS095,1,1,150,六蓝水库,水库,7169504,109.2750031,22.9468047,4526.229696600057,-6833.44426938652
WS095,1,1,151,六蓝水库,水库,7169504,109.2753464,22.9471011,4561.4234765216515,-6800.619709847469
WS095,1,1,152,六蓝水库,水库,7169504,109.2757756,22.9478915,4605.423390132028,-6713.087551076662
WS095,1,1,153,六蓝水库,水库,7169504,109.276076,22.9487807,4636.219229015062,-6614.613872459506
WS095,1,1,154,六蓝水库,水库,7169504,109.2761189,22.9496896,4640.617170053622,-6513.958534520836
WS095,1,1,155,六蓝水库,水库,7169504,109.2762905,22.9501046,4658.208934209317,-6467.999721400991
WS095,1,1,156,六蓝水库,水库,7169504,109.2764837,22.9497489,4678.015046300327,-6507.39140773044
WS095,1,1,157,六蓝水库,水库,7169504,109.2766982,22.9488795,4700.004751494582,-6603.6723526131545
WS095,1,1,158,六蓝水库,水库,7169504,109.2767626,22.9480496,4706.606788858252,-6695.578904439915
WS095,1,1,159,六蓝水库,水库,7169504,109.2764622,22.9472197,4675.810949975217,-6787.485456266675
WS095,1,1,160,六蓝水库,水库,7169504,109.2761833,22.9469035,4647.219207417292,-6822.50274954017
WS095,1,1,161,六蓝水库,水库,7169504,109.275797,22.9466862,4607.617234845477,-6846.567448554777
WS095,1,1,162,六蓝水库,水库,7169504,109.2755824,22.9462712,4585.617278041017,-6892.526261674228
WS095,1,1,163,六蓝水库,水库,7169504,109.2758185,22.9458958,4609.821331170587,-6934.099607325583
WS095,1,1,164,六蓝水库,水库,7169504,109.2766982,22.9460144,4700.004751494582,-6920.96535374479
WS095,1,1,165,六蓝水库,水库,7169504,109.2770845,22.9461922,4739.606724066398,-6901.275047786531
WS095,1,1,166,六蓝水库,水库,7169504,109.2773634,22.9465479,4768.1984666243225,-6861.883361457082
WS095,1,1,167,六蓝水库,水库,7169504,109.2776424,22.9473975,4796.800460793909,-6767.795150308416
WS095,1,1,168,六蓝水库,水库,7169504,109.2780715,22.9475754,4840.790122792623,-6748.093769937227
WS095,1,1,169,六蓝水库,水库,7169504,109.2780286,22.9467455,4836.392181754063,-6840.000321764381
WS095,1,1,170,六蓝水库,水库,7169504,109.2782432,22.9463898,4858.39213855998,-6879.39200809383
WS095,1,1,171,六蓝水库,水库,7169504,109.2783934,22.9467652,4873.790058000769,-6837.818662442475
WS095,1,1,172,六蓝水库,水库,7169504,109.2783719,22.9481089,4871.585961675659,-6689.011777649519
WS095,1,1,173,六蓝水库,水库,7169504,109.2782432,22.9490968,4858.39213855998,-6579.6076535989405
WS095,1,1,174,六蓝水库,水库,7169504,109.2778784,22.9499662,4820.994262313275,-6483.326708716226
WS095,1,1,175,六蓝水库,水库,7169504,109.2778569,22.950401,4818.790165988164,-6435.175161861939
WS095,1,1,176,六蓝水库,水库,7169504,109.2780715,22.95212,4840.790122792623,-6244.806005830557
WS095,1,1,177,六蓝水库,水库,7169504,109.2781574,22.9525152,4849.5962564814035,-6201.039926445154
WS095,1,1,178,六蓝水库,水库,7169504,109.2785651,22.953266,4891.392073766669,-6117.893235143232
WS095,1,1,179,六蓝水库,水库,7169504,109.2789513,22.9534636,4930.98379472828,-6096.010195450531
WS095,1,1,180,六蓝水库,水库,7169504,109.2794019,22.9534043,4977.1775530521045,-6102.577322240927
WS095,1,1,181,六蓝水库,水库,7169504,109.2790586,22.9531079,4941.98377313051,-6135.40188177998
WS095,1,1,182,六蓝水库,水库,7169504,109.2788869,22.9527523,4924.38175736461,-6174.782493696499
WS095,1,1,183,六蓝水库,水库,7169504,109.2788225,22.9514877,4917.77972000094,-6314.829517964617
WS095,1,1,184,六蓝水库,水库,7169504,109.2791444,22.9498082,4950.779655209086,-6500.8242809400435
WS095,1,1,185,六蓝水库,水库,7169504,109.2795736,22.9490573,4994.779568819461,-6583.982046654895
WS095,1,1,186,六蓝水库,水库,7169504,109.2803413,22.9482305,5073.481185032472,-6675.545291684779
WS095,1,1,187,六蓝水库,水库,7169504,109.2808396,22.9476939,5124.564961713815,-6734.970590769363
WS095,1,1,188,六蓝水库,水库,7169504,109.2812687,22.947437,5168.554623713986,-6763.420757252462
WS095,1,1,189,六蓝水库,水库,7169504,109.2821485,22.9469431,5258.748295649643,-6818.117282071679
WS095,1,1,190,六蓝水库,水库,7169504,109.283157,22.9468838,5362.135790700979,-6824.6844088620755
WS095,1,1,191,六蓝水库,水库,7169504,109.2836076,22.946785,5408.329549024803,-6835.625928708427
WS095,1,1,192,六蓝水库,水库,7169504,109.2828566,22.9463503,5331.339951817943,-6883.766401149784
WS095,1,1,193,六蓝水库,水库,7169504,109.2806035,22.9462317,5100.360908584245,-6896.900654730576
WS095,1,1,194,六蓝水库,水库,7169504,109.2802388,22.9460341,5062.973283949202,-6918.783694423278
WS095,1,1,195,六蓝水库,水库,7169504,109.2801315,22.945224,5051.973305545515,-7008.497512515596
WS095,1,1,196,六蓝水库,水库,7169504,109.2794019,22.9445719,4977.1775530521045,-7080.713758384098
WS095,1,1,197,六蓝水库,水库,7169504,109.2789513,22.9444138,4930.98379472828,-7098.222405020844
WS095,1,1,198,六蓝水库,水库,7169504,109.278093,22.944315,4842.994219117733,-7109.163924867195
WS095,1,1,199,六蓝水库,水库,7169504,109.2776638,22.9441372,4798.994305507358,-7128.854230825455
WS095,1,1,200,六蓝水库,水库,7169504,109.2773205,22.9438803,4763.800525585763,-7157.304397308552
WS095,1,1,201,六蓝水库,水库,7169504,109.2768914,22.9438408,4719.810863585592,-7161.678790364507
WS095,1,1,202,六蓝水库,水库,7169504,109.2761189,22.9441569,4640.617170053622,-7126.672571503942
WS095,1,1,203,六蓝水库,水库,7169504,109.2756468,22.9440581,4592.219315404687,-7137.614091350293
WS095,1,1,204,六蓝水库,水库,7169504,109.2754322,22.9437222,4570.219358598771,-7174.8130439453
WS095,1,1,205,六蓝水库,水库,7169504,109.2750245,22.9436036,4528.423541313506,-7187.947297526092
WS095,1,1,206,六蓝水库,水库,7169504,109.2746598,22.9438803,4491.035916677005,-7157.304397308552
WS095,1,1,207,六蓝水库,水库,7169504,109.2745739,22.944315,4482.2297829882245,-7109.163924867195
WS095,1,1,208,六蓝水库,水库,7169504,109.2742306,22.9445719,4447.03600306663,-7080.713758384098
WS095,1,1,209,六蓝水库,水库,7169504,109.2738444,22.9447892,4407.444282106475,-7056.649059369884
WS095,1,1,210,六蓝水库,水库,7169504,109.2733938,22.944809,4361.250523781194,-7054.456325635441
WS095,1,1,211,六蓝水库,水库,7169504,109.273029,22.9445521,4323.852647534489,-7082.906492118539
WS095,1,1,212,六蓝水库,水库,7169504,109.2729646,22.9441569,4317.250610170819,-7126.672571503942
WS095,1,1,213,六蓝水库,水库,7169504,109.2735654,22.9435048,4378.842287936889,-7198.888817372443
WS095,1,1,214,六蓝水库,水库,7169504,109.2736083,22.9430899,4383.240228976905,-7244.836556079359
WS095,1,1,215,六蓝水库,水库,7169504,109.2727715,22.943406,4297.454749691469,-7209.830337218794
WS095,1,1,216,六蓝水库,水库,7169504,109.2723638,22.9433072,4255.658932404748,-7220.771857065145
WS095,1,1,217,六蓝水库,水库,7169504,109.2721492,22.9436629,4233.658975600289,-7181.380170735696
WS095,1,1,218,六蓝水库,水库,7169504,109.2722994,22.9440384,4249.056895041078,-7139.795750671806
WS095,1,1,219,六蓝水库,水库,7169504,109.2719561,22.9443348,4213.863115119483,-7106.971191132753
WS095,1,1,220,六蓝水库,水库,7169504,109.271012,22.9443348,4117.077657431817,-7106.971191132753
WS095,1,1,221,六蓝水库,水库,7169504,109.2706043,22.9442755,4075.2818401465524,-7113.538317923149
WS095,1,1,222,六蓝水库,水库,7169504,109.2702609,22.9440581,4040.077808613296,-7137.614091350293
WS095,1,1,223,六蓝水库,水库,7169504,109.2701107,22.943248,4024.679889172507,-7227.327909442612
