道路要素编号,点序号,名称,道路类型,OSM编号,经度,纬度,x_m,y_m
RD1123,15,未记录,普通道路,1251915931,109.1328954,22.9785852,-10042.098643056732,-3313.9405094967415
RD1123,16,未记录,普通道路,1251915931,109.1328782,22.9792015,-10043.86192011682,-3245.688903410923
RD1123,17,未记录,普通道路,1251915931,109.1324319,22.9799285,-10089.614859175623,-3165.17792235511
RD1123,18,未记录,普通道路,1251915931,109.1325177,22.9805923,-10080.818977098505,-3091.665970188823
RD1123,19,未记录,普通道路,1251915931,109.1331013,22.9805923,-10020.990576391065,-3091.665970188823
RD1123,20,未记录,普通道路,1251915931,109.1332558,22.98094,-10005.151837685255,-3053.1602368834947
RD1123,21,未记录,普通道路,1251915931,109.1332902,22.9815405,-10001.625283565078,-2986.6583880196645
RD1123,22,未记录,普通道路,1251915931,109.1335477,22.9816985,-9975.227385722059,-2969.160815795847
RD1123,23,未记录,普通道路,1251915931,109.1329297,22.9826151,-10038.58234054676,-2867.652748071452
RD1123,24,未记录,普通道路,1251915931,109.1329812,22.9828522,-10033.302760978157,-2841.3953153227963
RD1123,25,未记录,普通道路,1251915931,109.1332558,22.9831208,-10005.151837685255,-2811.649442542306
RD1123,26,未记录,普通道路,1251915931,109.1331013,22.9834053,-10020.990576391065,-2780.1427381261115
RD1123,27,未记录,普通道路,1251915931,109.1328954,22.9836582,-10042.098643056732,-2752.1355481550736
RD1123,28,未记录,普通道路,1251915931,109.1327752,22.9841481,-10054.421079254029,-2697.8819998483095
RD1123,29,未记录,普通道路,1251915931,109.1324662,22.9846064,-10086.098556667108,-2647.127965985915
RD1123,30,未记录,普通道路,1251915931,109.1325692,22.984954,-10075.539397528444,-2608.633307093516
RD1123,31,未记录,普通道路,1251915931,109.1321229,22.9852385,-10121.292336588704,-2577.1266026773214
RD1123,32,未记录,普通道路,1251915931,109.1316422,22.9852385,-10170.571829767683,-2577.1266026773214
RD1123,33,未记录,普通道路,1251915931,109.1311101,22.985602,-10225.12065090506,-2536.8711121496117
RD1123,34,未记录,普通道路,1251915931,109.1309556,22.9861709,-10240.95938961233,-2473.868777730545
RD1123,35,未记录,普通道路,1251915931,109.1308697,22.9869136,-10249.765523299653,-2391.619113865279
RD1123,36,未记录,普通道路,1251915931,109.130892,22.9872425,-10247.479414088535,-2355.195370166279
RD1123,37,未记录,普通道路,1251915931,109.1307674,22.9877951,-10260.252921162513,-2293.9981650338477
RD1123,38,未记录,普通道路,1251915931,109.1310053,22.988306,-10235.864339037606,-2237.4189900386696
RD1123,39,未记录,普通道路,1251915931,109.1307901,22.9883998,-10257.925805507664,-2227.031190832492
RD1123,40,未记录,普通道路,1251915931,109.1305069,22.9890254,-10286.958367330612,-2157.7496643560453
RD1123,41,未记录,普通道路,1251915931,109.1303371,22.9897552,-10304.365602490967,-2076.9285997417505
RD1123,42,未记录,普通道路,1251915931,109.1295556,22.9900471,-10384.481940996715,-2044.6023887786182
RD1123,43,未记录,普通道路,1251915931,109.1287515,22.9908812,-10466.91514354565,-1952.2307116143324
RD1123,44,未记录,普通道路,1251915931,109.1288081,22.9912356,-10461.112731826017,-1912.982992651392
RD1123,45,未记录,普通道路,1251915931,109.1278568,22.9920906,-10558.63630549212,-1818.2967632116213
RD1123,46,未记录,普通道路,1251915931,109.1279587,22.9925076,-10548.189914074448,-1772.116461835943
RD1123,47,未记录,普通道路,1251915931,109.1278002,22.9930393,-10564.43871721321,-1713.233808978603
RD1123,48,未记录,普通道路,1251915931,109.1272112,22.9936753,-10624.820704902293,-1642.8005435708785
RD1123,49,未记录,普通道路,1251915931,109.1270414,22.9940089,-10642.227940064107,-1605.8563024701
RD1124,1,未记录,普通道路,1251915932,109.1114228,22.975688,-12243.386026541415,-3634.788397137001
RD1124,2,未记录,普通道路,1251915932,109.1107834,22.9751348,-12308.934826081024,-3696.052048746615
RD1124,3,未记录,普通道路,1251915932,109.1105602,22.9749293,-12331.816421416985,-3718.8099670505076
RD1124,4,未记录,普通道路,1251915932,109.1098736,22.9747555,-12402.203981260174,-3738.057296496707
RD1124,5,未记录,普通道路,1251915932,109.1091182,22.9741865,-12479.644649343718,-3801.070705328703
RD1124,6,未记录,普通道路,1251915932,109.1078994,22.9727483,-12604.591281935947,-3960.342910217555
RD1124,7,未记录,普通道路,1251915932,109.10723,22.9721951,-12673.215564719048,-4021.6065618267758
RD1124,8,未记录,普通道路,1251915932,109.1057708,22.9713417,-12822.80706970587,-4116.115600661644
RD1124,9,未记录,普通道路,1251915932,109.1054742,22.970966,-12853.21334737782,-4157.722169550999
RD1124,10,未记录,普通道路,1251915932,109.1055038,22.9708208,-12850.178870578058,-4173.802216936775
RD1124,11,未记录,普通道路,1251915932,109.1043798,22.9705394,-12965.406976117936,-4204.9656145557
RD1124,12,未记录,普通道路,1251915932,109.1043798,22.9700219,-12965.406976117936,-4262.2757007955615
RD1124,13,未记录,普通道路,1251915932,109.1045178,22.9697678,-12951.25975319641,-4290.415783720178
RD1124,14,未记录,普通道路,1251915932,109.1039657,22.9692503,-13007.858896495633,-4347.725869960039
RD1124,15,未记录,普通道路,1251915932,109.1032854,22.9696044,-13077.600604858051,-4308.5113742350995
RD1124,16,未记录,普通道路,1251915932,109.1028812,22.9700401,-13119.03761576576,-4260.260157666023
RD1124,17,未记录,普通道路,1251915932,109.1019544,22.9704214,-13214.04954478313,-4218.033421659704
RD1124,18,未记录,普通道路,1251915932,109.1014319,22.9708298,-13267.614211282593,-4172.8055197845415
RD1124,19,未记录,普通道路,1251915932,109.1008699,22.9712202,-13325.228264051802,-4129.571012213453
RD1124,20,未记录,普通道路,1251915932,109.10016,22.9716287,-13398.004449215441,-4084.3320359257555
RD1124,21,未记录,普通道路,1251915932,109.0996471,22.9712393,-13450.584961076984,-4127.45579936873
RD1125,1,未记录,普通道路,1251915933,109.1039657,22.9692503,-13007.858896495633,-4347.725869960039
RD1125,2,未记录,普通道路,1251915933,109.1046815,22.9685472,-12934.477866294956,-4425.590066356422
RD1125,3,未记录,普通道路,1251915933,109.1049047,22.9679308,-12911.596270958997,-4493.852746855169
RD1125,4,未记录,普通道路,1251915933,109.1058831,22.9675357,-12811.294510762815,-4537.607751828036
RD1125,5,未记录,普通道路,1251915933,109.1062093,22.9668877,-12777.853756289647,-4609.369946771548
RD1125,6,未记录,普通道路,1251915933,109.1066728,22.9666822,-12730.337540170756,-4632.12786507544
RD1125,7,未记录,普通道路,1251915933,109.1077714,22.9645485,-12617.713343775822,-4868.422610988271
RD1125,8,未记录,普通道路,1251915933,109.1094022,22.9622408,-12450.530074633305,-5123.986835172767
RD1125,9,未记录,普通道路,1251915933,109.1106382,22.9614505,-12323.820164982444,-5211.507919530644
RD1125,10,未记录,普通道路,1251915933,109.1114783,22.9606604,-12237.69638253986,-5299.006855063449
RD1126,1,未记录,普通道路,1251915934,109.1128726,22.9609642,-12094.758172970645,-5265.362788977066
RD1126,2,未记录,普通道路,1251915934,109.1131101,22.9602018,-12070.41059728947,-5349.794112163844
RD1126,3,未记录,普通道路,1251915934,109.1128698,22.9598383,-12095.045218073858,-5390.049602691554
RD1126,4,未记录,普通道路,1251915934,109.1131273,22.9594748,-12068.647320229382,-5430.305093219658
RD1126,5,未记录,普通道路,1251915934,109.1136766,22.9589373,-12012.335222031916,-5489.830062019427
RD1126,6,未记录,普通道路,1251915934,109.1156678,22.9581628,-11808.205147519377,-5575.601389154921
RD1126,7,未记录,普通道路,1251915934,109.116818,22.9572777,-11690.291119945634,-5673.621016847482
RD1126,8,未记录,普通道路,1251915934,109.1178136,22.9563767,-11588.226082687908,-5773.40147617496
RD1126,9,未记录,普通道路,1251915934,109.1189637,22.9559183,-11470.322306725828,-5824.16658444989
RD1126,10,未记录,普通道路,1251915934,109.1206289,22.9555547,-11299.612483463134,-5864.43314939053
RD1126,11,未记录,普通道路,1251915934,109.1228433,22.9548909,-11072.600813614636,-5937.945101556817
RD1126,12,未记录,普通道路,1251915934,109.1235128,22.9546854,-11003.966279219872,-5960.703019860709
RD1126,13,未记录,普通道路,1251915934,109.1236501,22.9541321,-10989.890817572694,-6021.977745882859
RD1126,14,未记录,普通道路,1251915934,109.1248174,22.9541321,-10870.223764550525,-6021.977745882859
RD1126,15,未记录,普通道路,1251915934,109.1256958,22.9542465,-10780.173615166474,-6009.308617639592
RD1127,1,未记录,普通道路,1251915935,109.1413024,22.9617372,-9180.245721986561,-5179.757578033151
RD1127,2,未记录,普通道路,1251915935,109.1435113,22.9595696,-8953.797890732825,-5419.8065498853675
RD1127,3,未记录,普通道路,1251915935,109.1444898,22.9589057,-8853.485878924983,-5493.32957646419
RD1127,4,未记录,普通道路,1251915935,109.1451764,22.9583999,-8783.098319081793,-5549.3439564062655
RD1127,5,未记录,普通道路,1251915935,109.1468587,22.9578151,-8610.635470370673,-5614.107122460249
RD1127,6,未记录,普通道路,1251915935,109.1481633,22.9576254,-8476.892955701323,-5635.115283541761
RD1127,7,未记录,普通道路,1251915935,109.1530557,22.9561238,-7975.343148273773,-5801.408666145998
RD1127,8,未记录,普通道路,1251915935,109.1576047,22.9550015,-7508.99737237948,-5925.696800999751
RD1127,9,未记录,普通道路,1251915935,109.1582055,22.9547802,-7447.40569461341,-5950.204476526418
RD1127,10,未记录,普通道路,1251915935,109.158566,22.9548751,-7410.448637631726,-5939.6948587791985
RD1127,11,未记录,普通道路,1251915935,109.1589437,22.9547328,-7371.7283035899545,-5955.453748193564
RD1127,12,未记录,普通道路,1251915935,109.160317,22.9553967,-7230.942932290456,-5881.930721614348
RD1127,13,未记录,普通道路,1251915935,109.1608663,22.9650068,-7174.630834094447,-4817.668577125877
RD1127,14,未记录,普通道路,1251915935,109.160832,22.9662713,-7178.147136602962,-4677.632627270689
RD1127,15,未记录,普通道路,1251915935,109.1605058,22.9672512,-7211.58789107613,-4569.114456243838
RD1127,16,未记录,普通道路,1251915935,109.1581799,22.9673862,-7450.030106981676,-4554.163998963873
RD1128,1,未记录,普通道路,1251915936,109.1638399,22.9444507,-6869.788934951319,-7094.135946697513
RD1128,2,未记录,普通道路,1251915936,109.1648578,22.9442059,-6765.437788483931,-7121.2461092318945
RD1128,3,未记录,普通道路,1251915936,109.1653041,22.9440636,-6719.684849423673,-7137.004998646259
RD1128,4,未记录,普通道路,1251915936,109.1655788,22.9441426,-6691.523674519109,-7128.256212534351
RD1128,5,未记录,普通道路,1251915936,109.1669692,22.9436526,-6548.98527777264,-7182.520835254044
RD1128,6,未记录,普通道路,1251915936,109.1674327,22.9433522,-6501.469061652293,-7215.788371305157
RD1128,7,未记录,普通道路,1251915936,109.1674156,22.9430677,-6503.222087102176,-7247.295075720958
RD1128,8,未记录,普通道路,1251915936,109.1676559,22.9429096,-6478.587466317789,-7264.803722357705
RD1128,9,未记录,普通道路,1251915936,109.1676559,22.9426092,-6478.587466317789,-7298.071258408818
RD1128,10,未记录,普通道路,1251915936,109.1678177,22.9421605,-6462.000360021878,-7347.762148642189
RD1128,11,未记录,普通道路,1251915936,109.1685743,22.9419097,-6384.436672608595,-7375.536775944463
RD1128,12,未记录,普通道路,1251915936,109.1700076,22.9414394,-6237.500334822111,-7427.619739342645
RD1128,13,未记录,普通道路,1251915936,109.1706256,22.9413762,-6174.145379997409,-7434.6187682321715
RD1128,14,未记录,普通道路,1251915936,109.1723422,22.9408071,-5998.166228776316,-7497.643251476704
RD1128,15,未记录,普通道路,1251915936,109.1727542,22.9407281,-5955.929592226029,-7506.392037588613
RD1128,16,未记录,普通道路,1251915936,109.1727371,22.9405225,-5957.682617674455,-7529.161030305434
RD1128,17,未记录,普通道路,1251915936,109.1729946,22.9404277,-5931.284719831437,-7539.659573639725
RD1128,18,未记录,普通道路,1251915936,109.1731662,22.9399218,-5913.692955675741,-7595.685027994729
RD1128,19,未记录,普通道路,1251915936,109.1732177,22.9395424,-5908.413376107138,-7637.701350157751
RD1128,20,未记录,普通道路,1251915936,109.1730395,22.9388483,-5926.681746575673,-7714.5688494022925
RD1128,21,未记录,普通道路,1251915936,109.1737261,22.9385875,-5856.2941867324835,-7743.450917984522
RD1128,22,未记录,普通道路,1251915936,109.1738377,22.9381132,-5844.853389063775,-7795.976857894762
RD1128,23,未记录,普通道路,1251915936,109.1736231,22.9369513,-5866.853345869691,-7924.650460217399
RD1128,24,未记录,普通道路,1251915936,109.1737261,22.9361055,-5856.2941867324835,-8018.317843679471
RD1128,25,未记录,普通道路,1251915936,109.1736403,22.9348724,-5865.090068809603,-8154.876427915754
RD1128,26,未记录,普通道路,1251915936,109.1731167,22.9345641,-5918.767503028598,-8189.018842578058
RD1128,27,未记录,普通道路,1251915936,109.1723872,22.9334614,-5993.553003910348,-8311.136392523227
RD1128,28,未记录,普通道路,1251915936,109.1723357,22.9325919,-5998.832583478951,-8407.428411818872
RD1128,29,未记录,普通道路,1251915936,109.172782,22.931501,-5953.079644420149,-8528.239181053326
RD1128,30,未记录,普通道路,1251915936,109.1728163,22.9306473,-5949.563341911634,-8622.781443126589
RD1128,31,未记录,普通道路,1251915936,109.1723897,22.9305465,-5993.296713640663,-8633.944451229165
RD1128,32,未记录,普通道路,1251915936,109.1718747,22.9302936,-6046.0925093281585,-8661.951641200203
RD1128,33,未记录,普通道路,1251915936,109.1716086,22.9299695,-6073.372045702678,-8697.843813084888
RD1129,1,未记录,普通道路,1251915937,109.1603259,22.9538326,-7230.030538928341,-6055.145612218787
RD1129,2,未记录,普通道路,1251915937,109.1603902,22.9536537,-7223.438753176333,-6074.957736717696
RD1129,3,未记录,普通道路,1251915937,109.1607563,22.9532959,-7185.907605988226,-6114.581985715908
RD1129,4,未记录,普通道路,1251915937,109.1611747,22.9530344,-7143.014866345508,-6143.5415751878545
RD1129,5,未记录,普通道路,1251915937,109.1615558,22.9529656,-7103.945977536384,-6151.160771194345
RD1129,6,未记录,普通道路,1251915937,109.1618323,22.9527868,-7075.600273637939,-6170.961821280718
RD1129,7,未记录,普通道路,1251915937,109.1618846,22.9523189,-7070.238681183327,-6222.778998771348
RD1129,8,未记录,普通道路,1251915937,109.1616828,22.9519749,-7090.9264318043815,-6260.874978803405
RD1129,9,未记录,普通道路,1251915937,109.161369,22.9514519,-7123.09598653642,-6318.794157747299
RD1129,10,未记录,普通道路,1251915937,109.1608983,22.950929,-7171.350318633749,-6376.702262278264
RD1129,11,未记录,普通道路,1251915937,109.1603678,22.9504199,-7225.735113997655,-6433.082097842681
RD1129,12,未记录,普通道路,1251915937,109.1601511,22.9499451,-7247.950354630981,-6485.663409816782
RD1129,13,未记录,普通道路,1251915937,109.1597625,22.94903,-7287.788114250615,-6587.005361349204
RD1129,14,未记录,普通道路,1251915937,109.1593366,22.9480873,-7331.449724703842,-6691.4038508143285
RD1129,15,未记录,普通道路,1251915937,109.1591586,22.9472568,-7349.697591951967,-6783.376849117879
RD1129,16,未记录,普通道路,1251915937,109.1599718,22.9468075,-7266.331492819051,-6833.134185828432
RD1129,17,未记录,普通道路,1251915937,109.1610701,22.9460094,-7153.738051256188,-6921.519074384571
RD1129,18,未记录,普通道路,1251915937,109.1615259,22.9459268,-7107.011209169672,-6930.666539357609
RD1129,19,未记录,普通道路,1251915937,109.1619593,22.945741,-7062.580727904479,-6951.2427983395955
RD1129,20,未记录,普通道路,1251915937,109.1626617,22.9446401,-6990.573413552807,-7073.161008854397
RD1129,21,未记录,普通道路,1251915937,109.1638399,22.9444507,-6869.788934951319,-7094.135946697513
RD1129,22,未记录,普通道路,1251915937,109.1636756,22.9440722,-6886.632331516915,-7136.05259914535
RD1129,23,未记录,普通道路,1251915937,109.164171,22.9439245,-6835.845851548987,-7152.4095068508195
RD1129,24,未记录,普通道路,1251915937,109.1643429,22.9436561,-6818.2233325612215,-7182.133230806237
RD1129,25,未记录,普通道路,1251915937,109.1670328,22.9422731,-6542.465253294978,-7335.292359829289
RD1129,26,未记录,普通道路,1251915937,109.1678177,22.9421605,-6462.000360021878,-7347.762148642189
RD1129,27,未记录,普通道路,1251915937,109.1680636,22.941807,-6436.791649032524,-7386.910197889945
RD1129,28,未记录,普通道路,1251915937,109.1683884,22.9411144,-6403.494417110962,-7463.611580942514
RD1129,29,未记录,普通道路,1251915937,109.1679078,22.9404109,-6452.763658679737,-7541.52007499022
RD1129,30,未记录,普通道路,1251915937,109.1675816,22.9395256,-6486.204413151448,-7639.561851508246
RD1129,31,未记录,普通道路,1251915937,109.1677533,22.9389091,-6468.602397385548,-7707.835606419923
RD1129,32,未记录,普通道路,1251915937,109.1681481,22.9380238,-6428.12903789535,-7805.877382937949
RD1129,33,未记录,普通道路,1251915937,109.1683541,22.9371069,-6407.010719619478,-7907.418673900739
RD1129,34,未记录,普通道路,1251915937,109.1682683,22.9357631,-6415.806601698054,-8056.236633106624
RD1129,35,未记录,普通道路,1251915937,109.1686631,22.9343245,-6375.333242206398,-8215.5531356468
RD1129,36,未记录,普通道路,1251915937,109.1692983,22.9330914,-6310.215010321607,-8352.111719883083
RD1129,37,未记录,普通道路,1251915937,109.1705685,22.9317476,-6179.999049770979,-8500.929679088576
RD1129,38,未记录,普通道路,1251915937,109.1716086,22.9299695,-6073.372045702678,-8697.843813084888
RD1129,39,未记录,普通道路,1251915937,109.1739846,22.9254552,-5829.793772780134,-9197.776030113302
RD1129,40,未记录,普通道路,1251915937,109.1748944,22.923811,-5736.524617600984,-9379.861525369906
RD1129,41,未记录,普通道路,1251915937,109.1756137,22.9221142,-5662.784781021294,-9567.772161759689
RD1129,42,未记录,普通道路,1251915937,109.1762546,22.9207066,-5597.082207319875,-9723.65559633189
RD1129,43,未记录,普通道路,1251915937,109.1769842,22.9195534,-5522.286454825008,-9851.365724740688
RD1129,44,未记录,普通道路,1251915937,109.1777729,22.917946,-5441.43200034228,-10029.375836087283
RD1129,45,未记录,普通道路,1251915937,109.1780884,22.9170016,-5409.088168226564,-10133.96259057024
RD1129,46,未记录,普通道路,1251915937,109.178187,22.9146677,-5398.980079964584,-10392.428310908395
RD1129,47,未记录,普通道路,1251915937,109.1777631,22.9125427,-5442.436658200607,-10627.759582907389
RD1129,48,未记录,普通道路,1251915937,109.1778617,22.9112349,-5432.328569940083,-10772.590753505126
RD1129,49,未记录,普通道路,1251915937,109.1777138,22.9105901,-5447.490702331597,-10843.998567239225
RD1129,50,未记录,普通道路,1251915937,109.1773588,22.9097092,-5483.883920719975,-10941.553069593867
RD1129,51,未记录,普通道路,1251915937,109.1773983,22.9090644,-5479.834534448769,-11012.96088332836
RD1129,52,未记录,普通道路,1251915937,109.1770137,22.9084559,-5519.262229635451,-11080.348685215917
RD1129,53,未记录,普通道路,1251915937,109.1765504,22.90802,-5566.757942533933,-11128.622050610853
RD1129,54,未记录,普通道路,1251915937,109.1765208,22.9068121,-5569.792419333694,-11262.389882821592
RD1129,55,未记录,普通道路,1251915937,109.176156,22.9060129,-5607.1902955804,-11350.896589918771
RD1129,56,未记录,普通道路,1251915937,109.1762546,22.9051229,-5597.082207319875,-11449.458863838576
RD1129,57,未记录,普通道路,1251915937,109.1761954,22.904696,-5603.151160920855,-11496.735532081279
RD1129,58,未记录,普通道路,1251915937,109.1763335,22.9042419,-5588.993686387667,-11547.024440606148
RD1129,59,未记录,普通道路,1251915937,109.176225,22.9032338,-5600.116684119636,-11658.665596042492
RD1129,60,未记录,普通道路,1251915937,109.1757912,22.9017989,-5644.588171827105,-11817.572345309003
RD1129,61,未记录,普通道路,1251915937,109.1757713,22.900361,-5646.6282423802,-11976.81132695946
RD1130,1,未记录,普通道路,1251915938,109.1589437,22.9547328,-7371.7283035899545,-5955.453748193564
RD1130,2,未记录,普通道路,1251915938,109.159914,22.9544965,-7272.256923868424,-5981.622585639571
RD1130,3,未记录,普通道路,1251915938,109.1603259,22.9538326,-7230.030538928341,-6055.145612218787
RD1130,4,未记录,普通道路,1251915938,109.1585922,22.9514299,-7407.762715597862,-6321.23052856304
RD1130,5,未记录,普通道路,1251915938,109.1580257,22.9501337,-7465.838090855416,-6464.7770672763145
RD1130,6,未记录,普通道路,1251915938,109.157339,22.9488692,-7536.235902310267,-6604.813017131503
RD1130,7,未记录,普通道路,1251915938,109.1569785,22.9482843,-7573.1929592919505,-6669.587257598417
RD1130,8,未记录,普通道路,1251915938,109.156927,22.9472726,-7578.472538860555,-6781.627091895497
RD1130,9,未记录,普通道路,1251915938,109.1569614,22.946419,-7574.945984740378,-6876.1582795562235
RD1130,10,未记录,普通道路,1251915938,109.1577339,22.9466877,-7495.752291208408,-6846.401332362804
RD1130,11,未记录,普通道路,1251915938,109.1585407,22.9467351,-7413.042295166465,-6841.152060695265
RD1130,12,未记录,普通道路,1251915938,109.1591586,22.9472568,-7349.697591951967,-6783.376849117879
RD1131,1,未记录,普通道路,1251915939,109.1469121,22.9944864,-8605.161110196526,-1552.9759813504468
RD1131,2,未记录,普通道路,1251915939,109.1468821,22.9942343,-8608.236593440019,-1580.8945760192298
RD1131,3,未记录,普通道路,1251915939,109.1466849,22.9938985,-8628.45276996398,-1618.082454201307
RD1131,4,未记录,普通道路,1251915939,109.1462117,22.9936898,-8676.96339233245,-1641.194753715005
RD1131,5,未记录,普通道路,1251915939,109.1453737,22.9939076,-8762.871890947627,-1617.0746826365375
RD1131,6,未记录,普通道路,1251915939,109.1445257,22.9939711,-8849.805550642996,-1610.0424305086158
RD1131,7,未记录,普通道路,1251915939,109.1427215,22.9933903,-9034.765112936546,-1674.3626200505398
RD1131,8,未记录,普通道路,1251915939,109.1421299,22.9938894,-9095.413642506974,-1619.0902257660766
RD1131,9,未记录,普通道路,1251915939,109.1417454,22.9939711,-9134.831086083452,-1610.0424305086158
RD1131,10,未记录,普通道路,1251915939,109.143037,22.9945157,-9002.421280819373,-1549.7311783999112
RD1131,11,未记录,普通道路,1251915939,109.1432638,22.9952962,-8979.17062749565,-1463.2953864965227
RD1131,12,未记录,普通道路,1251915939,109.1431257,22.9958408,-8993.328102028838,-1402.9841343878184
RD1131,13,未记录,普通道路,1251915939,109.1427905,22.9967211,-9027.691501474324,-1305.4960785099659
RD1131,14,未记录,普通道路,1251915939,109.1425835,22.9972021,-9048.912335858071,-1252.2281529421123
RD1131,15,未记录,普通道路,1251915939,109.1418341,22.9978102,-9125.737907292916,-1184.8846487054861
RD1131,16,未记录,普通道路,1251915939,109.1411341,22.9979373,-9197.499182985108,-1170.8090700367131
RD1131,17,未记录,普通道路,1251915939,109.1406609,22.998382,-9246.009805353578,-1121.561156315402
RD1131,18,未记录,普通道路,1251915939,109.1399116,22.9984546,-9322.825125176762,-1113.5211326227109
RD1131,19,未记录,普通道路,1251915939,109.139744,22.9989356,-9340.006824900962,-1060.2532070548573
RD1131,20,未记录,普通道路,1251915939,109.1396749,22.9994075,-9347.09068797193,-1007.9930530517736
RD1131,21,未记录,普通道路,1251915939,109.1397341,22.9996435,-9341.02173437095,-981.857438843767
RD1131,22,未记录,普通道路,1251915939,109.1396256,22.9998976,-9352.14473210292,-953.7173559191506
RD1131,23,未记录,普通道路,1251915939,109.1397637,23.000179,-9337.987257569734,-922.5539583002254
RD1131,24,未记录,普通道路,1251915939,109.1395764,23.0004603,-9357.188524623707,-891.4016350938363
RD1131,25,未记录,普通道路,1251915939,109.1393594,23.0003242,-9379.434520087645,-906.4739109144493
RD1131,26,未记录,普通道路,1251915939,109.1392116,23.0001064,-9394.586400870412,-930.5939819929167
RD1131,27,未记录,普通道路,1251915939,109.1391228,22.9998885,-9403.689831272608,-954.7251274839201
RD1131,28,未记录,普通道路,1251915939,109.138689,22.9999521,-9448.161318980077,-947.681800943069
RD1131,29,未记录,普通道路,1251915939,109.1385017,22.9997161,-9467.362586032594,-973.8174151510756
RD1131,30,未记录,普通道路,1251915939,109.1380777,22.9998522,-9510.829415881733,-958.7451393304625
RD1131,31,未记录,普通道路,1251915939,109.1376932,22.9999158,-9550.246859458211,-951.7018127896114
RD1131,32,未记录,普通道路,1251915939,109.1372791,23.0002606,-9592.698779835908,-913.5172374553005
RD1131,33,未记录,普通道路,1251915939,109.1368847,22.9999158,-9633.131132883831,-951.7018127896114
RD1131,34,未记录,普通道路,1251915939,109.1368354,22.999698,-9638.185177014822,-975.8218838680789
RD1131,35,未记录,普通道路,1251915939,109.1370031,22.9993894,-9620.993225680417,-1009.9975217687768
RD1131,36,未记录,普通道路,1251915939,109.1369242,22.999226,-9629.081746612625,-1028.0931122836987
RD1131,37,未记录,普通道路,1251915939,109.1363326,22.9992623,-9689.730276183052,-1024.0731004371562
RD1131,38,未记录,普通道路,1251915939,109.1357805,22.9992623,-9746.32941948373,-1024.0731004371562
RD1131,39,未记录,普通道路,1251915939,109.1355636,22.9993168,-9768.565163337465,-1018.0375454614681
RD1131,40,未记录,普通道路,1251915939,109.1353171,22.9992714,-9793.835383992417,-1023.0653288723867
RD1131,41,未记录,普通道路,1251915939,109.1346467,22.9993985,-9862.562182883392,-1008.9897502036138
RD1131,42,未记录,普通道路,1251915939,109.1342819,22.999217,-9899.960059130099,-1029.0898094355389
RD1131,43,未记录,普通道路,1251915939,109.1339762,22.9991353,-9931.29923338603,-1038.137604693393
RD1131,44,未记录,普通道路,1251915939,109.1338283,22.9992623,-9946.461365779,-1024.0731004371562
RD1131,45,未记录,普通道路,1251915939,109.133996,22.9995346,-9929.269414446051,-993.9174743830007
RD1131,46,未记录,普通道路,1251915939,109.1340748,22.9999248,-9921.191145125505,-950.7051156377712
RD1131,47,未记录,普通道路,1251915939,109.1336706,22.9999067,-9962.628156031755,-952.7095843543809
RD1131,48,未记录,普通道路,1251915939,109.1334537,23.0000519,-9984.86389988549,-936.6295369689983
RD1131,49,未记录,普通道路,1251915939,109.1333255,23.0000973,-9998.006464948689,-931.6017535576864
RD1131,50,未记录,普通道路,1251915939,109.1332664,23.0004603,-10004.065166939463,-891.4016350938363
RD1131,51,未记录,普通道路,1251915939,109.1326847,23.0009322,-10063.698787039903,-839.1414810907523
RD1131,52,未记录,普通道路,1251915939,109.1319353,23.0009685,-10140.524358474746,-835.1214692446034
RD1131,53,未记录,普通道路,1251915939,109.1317283,23.0011228,-10161.745192857035,-818.0336502940578
RD1131,54,未记录,普通道路,1251915939,109.1318072,23.0013134,-10153.656671926285,-796.9258194973631
RD1131,55,未记录,普通道路,1251915939,109.1321523,23.0015494,-10118.27836300935,-770.7902052897499
RD1131,56,未记录,普通道路,1251915939,109.1324776,23.001867,-10084.929873033852,-735.6178702368184
RD1131,57,未记录,普通道路,1251915939,109.1324776,23.002112,-10084.929873033852,-708.4855588769715
RD1131,58,未记录,普通道路,1251915939,109.1321818,23.0024297,-10115.254137819795,-673.302149411504
RD1132,1,未记录,普通道路,1251915940,109.0917374,23.0106397,-14261.456621572228,235.90714146463134
RD1132,2,未记录,普通道路,1251915940,109.0927244,23.0108228,-14160.273222846003,256.18439130145913
RD1132,3,未记录,普通道路,1251915940,109.0929537,23.010927,-14136.76627925114,267.723929438914
RD1132,4,未记录,普通道路,1251915940,109.0930896,23.0115421,-14122.834340155565,335.8426425715472
RD1132,5,未记录,普通道路,1251915940,109.0934294,23.0116984,-14087.999366611528,353.15194977792623
RD1132,6,未记录,普通道路,1251915940,109.0938824,23.0117088,-14041.559569628223,354.30368870920387
RD1132,7,未记录,普通道路,1251915940,109.0942108,23.0113023,-14007.893279717442,309.2862006773392
RD1132,8,未记录,普通道路,1251915940,109.09446,23.0111876,-13982.34626557094,296.5838491956773
RD1132,9,未记录,普通道路,1251915940,109.0947431,23.0114691,-13953.323955358199,327.7583212275318
RD1132,10,未记录,普通道路,1251915940,109.095015,23.0117818,-13925.449825556845,362.38801005321926
RD1132,11,未记录,普通道路,1251915940,109.0953207,23.011959,-13894.110651300914,382.0118695346895
RD1132,12,未记录,普通道路,1251915940,109.0954,23.012376,-13885.98112392643,428.19217091036774
